country_code,month_end_date,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,SENT_ORTH_DIV_PREMIUM_fitted,SENT_ORTH_DIV_PREMIUM_innovation,SENT_ORTH_DIV_PREMIUM_innovation_lag
SWE,2020-10-31,0.36510049681891593,0.15463048832127527,0.11779684078934288,0.24730365602957305,-0.09358115361951949
SWE,2020-11-30,0.5125542619404859,0.36510049681891593,0.28485861310252863,0.2276956488379573,0.24730365602957305
SWE,2020-12-31,0.7773628152210519,0.5125542619404859,0.4019008820286395,0.3754619331924124,0.2276956488379573
SWE,2021-01-31,0.2605901189589204,0.7773628152210519,0.6120941848679745,-0.3515040659090541,0.3754619331924124
SWE,2021-02-28,0.47558535458749907,0.2605901189589204,0.20190290328410432,0.27368245130339475,-0.3515040659090541
SWE,2021-03-31,1.3201909528920068,0.47558535458749907,0.3725566004991351,0.9476343523928717,0.27368245130339475
SWE,2021-04-30,1.1615190606319346,1.3201909528920068,1.0429671220056775,0.11855193862625701,0.9476343523928717
SWE,2021-05-31,1.3311025572957709,1.1615190606319346,0.9170204005394136,0.4140821567563573,0.11855193862625701
SWE,2021-06-30,1.5971136615580508,1.3311025572957709,1.0516282703730166,0.5454853911850341,0.4140821567563573
SWE,2021-07-31,0.517330276205626,1.5971136615580508,1.262776104927992,-0.745445828722366,0.5454853911850341
SWE,2021-08-31,0.4457061893556632,0.517330276205626,0.4056918706517824,0.04001431870388078,-0.745445828722366
SWE,2021-09-30,0.7587766089385055,0.4457061893556632,0.34883984230398835,0.40993676663451717,0.04001431870388078
SWE,2021-10-31,0.8782005305519216,0.7587766089385055,0.5973412773905394,0.28085925316138216,0.40993676663451717
SWE,2021-11-30,0.6244172753594129,0.8782005305519216,0.692134697810589,-0.06771742245117607,0.28085925316138216
SWE,2021-12-31,1.0878085187627105,0.6244172753594129,0.4906927883503856,0.5971157304123249,-0.06771742245117607
SWE,2022-01-31,0.2950970690315484,1.0878085187627105,0.8585122365936897,-0.5634151675621413,0.5971157304123249
SWE,2022-02-28,0.07159297272406082,0.2950970690315484,0.2292929921495232,-0.15770001942546238,-0.5634151675621413
SWE,2022-03-31,0.3589215395389699,0.07159297272406082,0.051885338133086975,0.3070362014058829,-0.15770001942546238
SWE,2022-04-30,0.539805442523937,0.3589215395389699,0.27995403044201705,0.25985141208192,0.3070362014058829
SWE,2022-05-31,0.10215427789415284,0.539805442523937,0.42353166238730067,-0.32137738449314784,0.25985141208192
SWE,2022-06-30,0.07927213156189569,0.10215427789415284,0.07614354880340646,0.0031285827584892345,-0.32137738449314784
SWE,2022-07-31,-0.43990223278551854,0.07927213156189569,0.05798071435547896,-0.4978829471409975,0.0031285827584892345
SWE,2022-08-31,-0.08873361133561049,-0.43990223278551854,-0.3541169049992659,0.26538329366365543,-0.4978829471409975
SWE,2022-09-30,-0.07292530989034693,-0.08873361133561049,-0.07537480440749686,0.0024494945171499305,0.26538329366365543
SWE,2022-10-31,-0.2974838219129874,-0.07292530989034693,-0.06282687477344436,-0.23465694713954305,0.0024494945171499305
SWE,2022-11-30,-0.4743588340958098,-0.2974838219129874,-0.24107147729093167,-0.23328735680487814,-0.23465694713954305
SWE,2022-12-31,0.19905476824735693,-0.4743588340958098,-0.38146702924678133,0.5805217974941382,-0.23328735680487814
SWE,2023-01-31,-0.526410289433636,0.19905476824735693,0.15305886691441659,-0.6794691563480526,0.5805217974941382
SWE,2023-02-28,-0.5641715756056349,-0.526410289433636,-0.42278316945264516,-0.14138840615298975,-0.6794691563480526
SWE,2023-03-31,-0.09536312702079157,-0.5641715756056349,-0.4527564061990591,0.3573932791782675,-0.14138840615298975
SWE,2023-04-30,-0.10419049172027285,-0.09536312702079157,-0.08063702037760181,-0.023553471342671037,0.3573932791782675
SWE,2023-05-31,-0.47626797383249764,-0.10419049172027285,-0.08764379156593827,-0.38862418226655937,-0.023553471342671037
SWE,2023-06-30,0.0740581720564474,-0.47626797383249764,-0.3829824198256161,0.4570405918820635,-0.38862418226655937
SWE,2023-07-31,-0.042867083820447405,0.0740581720564474,0.053842104194501375,-0.09670918801494878,0.4570405918820635
SWE,2023-08-31,-0.21907045543556197,-0.042867083820447405,-0.038967986014554465,-0.1801024694210075,-0.09670918801494878
SWE,2023-09-30,-0.19968936263801654,-0.21907045543556197,-0.17883041943061956,-0.02085894320739698,-0.1801024694210075
SWE,2023-10-31,-0.21288926414015452,-0.19968936263801654,-0.16344656623825105,-0.049442697901903476,-0.02085894320739698
SWE,2023-11-30,0.43983590019574104,-0.21288926414015452,-0.17392406350756565,0.6137599637033067,-0.049442697901903476
SWE,2023-12-31,0.10056220110362835,0.43983590019574104,0.34418026672812446,-0.24361806562449612,0.6137599637033067
SWE,2024-01-31,-0.12131372839011872,0.10056220110362835,0.07487982875045321,-0.19619355714057193,-0.24361806562449612
SWE,2024-02-29,-0.04571619691664125,-0.12131372839011872,-0.10123545855080776,0.05551926163416651,-0.19619355714057193
SWE,2024-03-31,0.64368005159432,-0.04571619691664125,-0.04122948582048139,0.6849095374148013,0.05551926163416651
SWE,2024-04-30,0.787265668033376,0.64368005159432,0.5059827270948503,0.2812829409385258,0.6849095374148013
SWE,2024-05-31,0.35189911361760556,0.787265668033376,0.6199546308934806,-0.268055517275875,0.2812829409385258
SWE,2024-06-30,0.61079408143581,0.35189911361760556,0.27437993972602637,0.3364141417097837,-0.268055517275875
SWE,2024-07-31,0.42475337025176785,0.61079408143581,0.47987930030195025,-0.0551259300501824,0.3364141417097837
SWE,2024-08-31,0.395015455612759,0.42475337025176785,0.33220842237180565,0.06280703324095338,-0.0551259300501824
SWE,2024-09-30,0.31403390689747057,0.395015455612759,0.30860378264211824,0.005430124255352331,0.06280703324095338
SWE,2024-10-31,0.24491449738139554,0.31403390689747057,0.24432421545050895,0.0005902819308865881,0.005430124255352331
SWE,2024-11-30,0.3221220635461153,0.24491449738139554,0.18946028905348114,0.13266177449263414,0.0005902819308865881
SWE,2024-12-31,0.2447645704797842,0.3221220635461153,0.2507442360231047,-0.005979665543320495,0.13266177449263414
SWE,2025-01-31,0.14487231339854315,0.2447645704797842,0.1893412837183296,-0.044468970319786444,-0.005979665543320495
SWE,2025-02-28,0.5813248030138818,0.14487231339854315,0.11005123366569428,0.47127356934818754,-0.044468970319786444
SWE,2025-03-31,1.0091127522807226,0.5813248030138818,0.4564878921051228,0.5526248601755999,0.47127356934818754
SWE,2025-04-30,0.7750140750373308,1.0091127522807226,0.7960470221155287,-0.021032947078197917,0.5526248601755999
SWE,2025-05-31,0.47744804105398325,0.7750140750373308,0.6102298589215058,-0.13278181786752258,-0.021032947078197917
SWE,2025-06-30,0.368534409613802,0.47744804105398325,0.37403511852921406,-0.005500708915412045,-0.13278181786752258
SWE,2025-07-31,0.8803255668641512,0.368534409613802,0.28758430101206767,0.5927412658520835,-0.005500708915412045
SWE,2025-08-31,0.626545212200956,0.8803255668641512,0.6938214575303471,-0.06727624532939103,0.5927412658520835
SWE,2025-09-30,0.29445086865279557,0.626545212200956,0.492381850381866,-0.19793098172907042,-0.06727624532939103
SWE,2025-10-31,0.1329500131280601,0.29445086865279557,0.2287800669051404,-0.09583005377708032,-0.19793098172907042
SWE,2025-11-30,0.40125846642681545,0.1329500131280601,0.1005878396769056,0.30067062674990985,-0.09583005377708032
SWE,2025-12-31,0.2883543153808402,0.40125846642681545,0.3135592081614665,-0.025204892780626265,0.30067062674990985
