month_end_date,return_horizon_months,HML,RMRF,SMB,UMD,country_code,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_SIBLEY_DIV_PREMIUM,SENT_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,SENT_ORTH_SIBLEY_DIV_PREMIUM_lag,SENT_DIV_PREMIUM_lag
2001-03-31,6,14.141226482186253,-20.532847173721137,-3.6429106955921164,56.31925807296558,SWE,,,,,,
2001-03-31,12,15.161090981638626,-19.668552226879797,6.527563065765074,76.75610087207065,SWE,,,,,,
2001-04-30,1,-6.8141483747191085,13.08315612209121,-10.850779702763846,-7.535426368905995,SWE,,,,,,
2001-04-30,3,0.39986124466406814,6.378838893323646,-5.54167084115702,5.3534543517154365,SWE,,,,,,
2001-04-30,6,-14.072343034719726,-14.572842839222544,-16.16531613423513,42.68461484070971,SWE,,,,,,
2001-04-30,12,1.308947365894464,-1.6047456057553755,-1.5366922766364866,50.47409214303207,SWE,,,,,,
2001-05-31,1,6.338290132904967,-0.03450106162388167,10.832653057269347,1.8958189819377802,SWE,,,,,,
2001-05-31,3,5.8191746072507655,-8.15170196721291,2.168314867270338,17.85925673991422,SWE,,,,,,
2001-05-31,6,0.779048643439384,-20.530225571650284,4.062845997410847,57.201700083705646,SWE,,,,,,
2001-05-31,12,-3.966317468991243,-16.509346046510863,4.563638750173515,80.6258841147302,SWE,,,,,,
2001-06-30,1,1.319598753518303,-5.8961944128236965,-4.400640900392505,11.819370813544005,SWE,,,,,,
2001-06-30,3,3.1006598640688443,-16.582484647864725,-9.605230453310732,41.30613248097412,SWE,,,,,,
2001-06-30,6,2.433106508262628,-12.202807875724508,5.9729041405798045,27.420502792632462,SWE,,,,,,
2001-06-30,12,-10.077768110473018,-21.284598769039842,-2.8661925905024477,95.57220342522592,SWE,,,,,,
2001-07-31,1,-1.7842277686909158,-2.3631435157365432,-3.5741401461474087,3.440423382343183,SWE,,,,,,
2001-07-31,3,-14.414566016298103,-19.6953472612692,-11.246912143886423,35.434206423233825,SWE,,,,,,
2001-07-31,6,-1.5232543452541436,-5.027094096976614,3.2589517163039927,20.45534119875736,SWE,,,,,,
2001-07-31,12,-20.555180741924918,-19.201791029522617,-5.614135944908705,92.48454265291937,SWE,,,,,,
2001-08-31,1,3.606439213031587,-9.21036403527994,-1.939342501874619,22.1669344826511,SWE,,,,,,
2001-08-31,3,-4.762960949674644,-13.477139881262268,1.854323556771753,33.38086836115921,SWE,,,,,,
2001-08-31,6,2.7073669133461653,-7.554436451289714,13.095415365747542,28.80032602593994,SWE,,,,,,
2001-08-31,12,-19.77541179166681,-24.81385906396958,2.658357999620309,93.97664508447319,SWE,,,,,,
2001-09-30,1,-15.89305207350603,-9.407833628578722,-6.136844424685284,7.17275664534025,SWE,,,,,,
2001-09-30,3,-0.6474772874260459,5.250308347895549,17.233446881950808,-9.82662920889953,SWE,,,,,,
2001-09-30,6,0.8935110747312125,1.087612826309181,10.554982342012199,13.07378441469169,SWE,,,,,,
2001-09-30,12,-24.877259127741702,-19.375254123781403,-4.162730778213442,53.663899753348886,SWE,,,,,,
2001-10-31,1,9.291720564649953,5.197143476928701,10.65970735256736,1.8721478033928207,SWE,,,,,,
2001-10-31,3,15.062506633428828,18.26575754211328,16.344066680482495,-11.059883333806598,SWE,,,,,,
2001-10-31,6,17.900279076420176,15.180298238253066,17.449369620122646,5.459227199105099,SWE,,,,,,
2001-10-31,12,-20.582122459312945,-23.694569281780453,-5.473326824782698,74.28705675786205,SWE,,,,,,
2001-11-30,1,8.083590247301675,10.440606875067537,12.866970007493084,-17.40791301727558,SWE,,,,,,
2001-11-30,3,7.8439312451464405,6.845246934561189,11.036440493083477,-3.434182421737142,SWE,,,,,,
2001-11-30,6,-4.708683179993067,5.059633746368153,0.4812406848599293,14.90071927883212,SWE,,,,,,
2001-11-30,12,-17.188962187639167,-20.687898807339177,-2.7015114123742023,-0.9222813335144964,SWE,,,,,,
2001-12-31,1,-2.5937541444543077,1.7949624231340167,-6.848928172423974,5.707010793200351,SWE,0.8312695256101716,0.30131670715635783,0.12892395886137714,,,
2001-12-31,3,1.5510309351835172,-3.955043540420755,-5.696722835986845,25.395982675021965,SWE,0.8312695256101716,0.30131670715635783,0.12892395886137714,,,
2001-12-31,6,-12.213702234761836,-10.344056197674533,-8.34090261351772,53.4856629340926,SWE,0.8312695256101716,0.30131670715635783,0.12892395886137714,,,
2001-12-31,12,-17.59695356634976,-19.63913834790427,-7.749618675177528,4.010226239243142,SWE,0.8312695256101716,0.30131670715635783,0.12892395886137714,,,
2002-01-31,1,2.4351819119294182,-4.961376773826343,5.6114021197150254,10.606637475072,SWE,0.4415197457863322,0.06481984373665339,0.19352509400143478,0.8312695256101716,0.30131670715635783,0.12892395886137714
2002-01-31,3,2.4662876952890045,-2.6089202555198754,0.9500294868286296,18.573295327361183,SWE,0.4415197457863322,0.06481984373665339,0.19352509400143478,0.8312695256101716,0.30131670715635783,0.12892395886137714
2002-01-31,6,-19.326315334785438,-14.924990235657054,-8.59304449031285,59.7974325898178,SWE,0.4415197457863322,0.06481984373665339,0.19352509400143478,0.8312695256101716,0.30131670715635783,0.12892395886137714
2002-01-31,12,-18.823221852440508,-29.552703281918124,-8.318333695919577,17.20434062233025,SWE,0.4415197457863322,0.06481984373665339,0.19352509400143478,0.8312695256101716,0.30131670715635783,0.12892395886137714
2002-02-28,1,1.7767053747255623,-0.7231151313456863,-4.14205365362027,7.250331101747287,SWE,0.5025257769123093,-0.30033581394052244,-0.32180451702900126,0.4415197457863322,0.06481984373665339,0.19352509400143478
2002-02-28,3,-11.639611316287601,-1.6712144334194545,-9.506068243317856,18.98694813587587,SWE,0.5025257769123093,-0.30033581394052244,-0.32180451702900126,0.4415197457863322,0.06481984373665339,0.19352509400143478
2002-02-28,6,-21.890132500409244,-18.669822488112963,-9.228541521664745,50.60260410009132,SWE,0.5025257769123093,-0.30033581394052244,-0.32180451702900126,0.4415197457863322,0.06481984373665339,0.19352509400143478
2002-02-28,12,-27.917576466542894,-24.562965908340175,-14.773453863810303,-16.607682756476315,SWE,0.5025257769123093,-0.30033581394052244,-0.32180451702900126,0.4415197457863322,0.06481984373665339,0.19352509400143478
2002-03-31,1,-1.7158534065219833,3.2216752277887784,-0.28338642602361297,-0.044416562864935116,SWE,0.3659112447290853,-0.3761387743789126,-0.16547552026920959,0.5025257769123093,-0.30033581394052244,-0.32180451702900126
2002-03-31,3,-13.554498701968775,-6.65210636015291,-2.8039108046394756,22.400781635778742,SWE,0.3659112447290853,-0.3761387743789126,-0.16547552026920959,0.5025257769123093,-0.30033581394052244,-0.32180451702900126
2002-03-31,6,-25.542544736484253,-20.242704697409685,-13.312573353496637,35.89701675659433,SWE,0.3659112447290853,-0.3761387743789126,-0.16547552026920959,0.5025257769123093,-0.30033581394052244,-0.32180451702900126
2002-03-31,12,-27.027562616524158,-26.058124623369682,-12.06417268268265,-7.723427420725604,SWE,0.3659112447290853,-0.3761387743789126,-0.16547552026920959,0.5025257769123093,-0.30033581394052244,-0.32180451702900126
2002-04-30,1,-11.666434959163574,-4.0463209950280525,-5.327506443215324,10.99249793467727,SWE,0.4868079512892632,-0.041587629131635225,0.1411726142039095,0.3659112447290853,-0.3761387743789126,-0.16547552026920959
2002-04-30,3,-21.268071206873994,-12.645993875876727,-9.453265170553127,34.76679732029342,SWE,0.4868079512892632,-0.041587629131635225,0.1411726142039095,0.3659112447290853,-0.3761387743789126,-0.16547552026920959
2002-04-30,6,-32.639788333995156,-33.75131694799052,-19.51708767705297,65.26487191946822,SWE,0.4868079512892632,-0.041587629131635225,0.1411726142039095,0.3659112447290853,-0.3761387743789126,-0.16547552026920959
