sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,portfolio_code,portfolio_return
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P01,1.4257770159285883
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P02,1.8053128041286084
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P03,1.6713530805806107
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P04,0.8756069895317405
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P05,9.08927048834182
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P06,1.703971973749007
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P07,4.2622147042177145
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P08,-1.7204952960462034
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P09,2.4978436602482357
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-07-31,P10,-3.6357063727681407
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P01,-4.633363108112823
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P02,-5.464441200493388
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P03,-5.600896117771283
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P04,-7.205311125878556
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P05,-7.99619240924697
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P06,-6.855247207131247
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P07,-3.98829442587407
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P08,-8.827917432083712
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P09,-8.411731670610713
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-08-31,P10,-6.081555353378917
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P01,-3.2197515164351445
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P02,-7.139263344899539
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P03,-5.852566534530049
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P04,-2.3969750295037207
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P05,-3.0274143782036314
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P06,-4.064171398437977
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P07,-7.4237083966009445
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P08,-2.453729787028943
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P09,-3.231144474607637
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-09-30,P10,-8.588399183588761
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P01,-4.653789229631614
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P02,-4.371456046096166
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P03,-5.7317653801640684
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P04,-6.607543658034658
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P05,-9.187397835639635
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P06,-8.984343111152182
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P07,-10.853758481181002
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P08,-12.043340276856991
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P09,-5.541013369043592
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-10-31,P10,-4.104893769695193
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P01,10.517434493701879
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P02,11.112882717826798
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P03,7.812969148947284
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P04,6.290206976897927
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P05,0.049296195450348836
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P06,1.3744057678292951
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P07,1.3878492848786028
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P08,-0.0719986586010599
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P09,2.1183374786538627
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-11-30,P10,3.1933232497813733
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P01,9.640955042965379
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P02,11.292452787944622
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P03,11.171728786140513
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P04,7.574403740043284
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P05,11.305449437643084
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P06,7.470368062749162
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P07,7.973896896236541
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P08,7.449149077330003
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P09,0.644769800594754
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2023-12-31,P10,3.213239542782266
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P01,-3.1872361610392415
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P02,-2.297917331555117
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P03,0.2469764977955871
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P04,0.11631925730298358
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P05,-1.149161753554373
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P06,0.07814617717908491
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P07,-6.286459752898031
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P08,-1.1250357962964093
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P09,1.8660417719968774
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-01-31,P10,-0.37383362557112565
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P01,1.944948279377285
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P02,-0.25315255104799617
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P03,-2.658296396289455
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P04,-1.4044879645611992
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P05,-5.796833129576467
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P06,-9.885380387211729
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P07,-7.218350629525944
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P08,-9.651635911856886
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P09,-1.8086632359301786
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-02-29,P10,-3.665321267841652
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P01,6.907160061826262
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P02,6.002207756826864
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P03,3.698846120511113
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P04,1.6563713834881821
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P05,5.195820432969051
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P06,4.425679178289505
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P07,1.0748866516364652
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P08,-5.278732142342557
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P09,-0.2578277819139504
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-03-31,P10,-5.247455364932003
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P01,-0.4727351369799586
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P02,-1.6171317482034053
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P03,1.0426776369827184
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P04,-0.029827320471575373
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P05,0.7286916329612968
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P06,-0.0930276124830559
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P07,-4.735525494046113
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P08,1.6590923207073027
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P09,-1.6977605639401723
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-04-30,P10,-4.419330743122593
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P01,3.9810757480247445
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P02,10.39305312962889
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P03,10.073739337683104
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P04,13.76069402047768
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P05,8.307216632935052
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P06,0.11137718267381917
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P07,2.0713379133219973
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P08,1.6791501376232165
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P09,1.939163390438317
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-05-31,P10,9.24962743234536
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P01,-1.5034185097778157
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P02,-3.7038502342558135
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P03,-5.704906005211227
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P04,0.11689097337453026
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P05,0.5426583976369165
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P06,-0.3818383547936429
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P07,1.5701985059586618
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P08,-0.331078969532626
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P09,0.34787450343485243
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-06-30,P10,0.08388530565530514
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P01,5.87783976280491
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P02,4.256263621826785
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P03,4.741840485192597
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P04,2.628298018668358
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P05,6.916012099749877
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P06,10.286705909192353
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P07,1.1700841949138647
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P08,4.97841763651375
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P09,1.6918352400266974
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-07-31,P10,6.174526459684443
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P01,0.5735455923283458
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P02,0.3487841927248227
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P03,-4.491989631704719
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P04,-5.328139780500754
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P05,-4.299524672669008
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P06,-1.2669942223070687
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P07,-2.7907604771647168
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P08,-3.709405008221383
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P09,-2.3424536674752603
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-08-31,P10,-1.2095835672654696
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P01,1.6457226364172988
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P02,-1.7183003576487155
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P03,0.4953836589610843
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P04,-2.954355269332511
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P05,-4.19846962766277
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P06,-5.01846706972866
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P07,-2.234814585672409
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P08,-5.544015563605749
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P09,-2.2115873716539496
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-09-30,P10,-3.9186426059398416
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P01,-3.9402327488488873
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P02,-1.9915861469960248
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P03,-4.348090025465402
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P04,-2.7965292153136905
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P05,-4.244467679984049
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P06,-4.03436850941132
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P07,1.0945035189198715
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P08,-5.979268136292062
ILLIQ,continuous,high_minus_low,high_amihud_illiquidity,2024-10-31,P09,-7.687334422661218
