country_code,month_end_date,proxy_code,raw_value,paper_proxy_name,source_name,build_status,exact_replication_flag
SWE,2015-03-31,DIV_PREMIUM,-0.8879928923513374,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-04-30,DIV_PREMIUM,-0.9515305209519564,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-05-31,DIV_PREMIUM,-1.0672047047798072,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-06-30,DIV_PREMIUM,-1.132204323940791,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-07-31,DIV_PREMIUM,-1.1771237573360611,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-08-31,DIV_PREMIUM,-1.186699337436359,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-09-30,DIV_PREMIUM,-1.4595283707294402,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-10-31,DIV_PREMIUM,-1.6077178522280233,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-11-30,DIV_PREMIUM,-1.5361521587783138,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2015-12-31,DIV_PREMIUM,-1.5335477538984157,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-01-31,DIV_PREMIUM,-1.424421872794368,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-02-29,DIV_PREMIUM,-1.2956253168140013,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-03-31,DIV_PREMIUM,-1.5169016534538386,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-04-30,DIV_PREMIUM,-0.5560407592803192,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-05-31,DIV_PREMIUM,-0.7146703667400465,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-06-30,DIV_PREMIUM,-0.43951630919842,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-07-31,DIV_PREMIUM,-0.5989094701450266,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-08-31,DIV_PREMIUM,-1.2439286070273936,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-09-30,DIV_PREMIUM,-1.2106043158039248,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-10-31,DIV_PREMIUM,-1.9048481096360372,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-11-30,DIV_PREMIUM,-1.9504185225668296,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2016-12-31,DIV_PREMIUM,-2.107495543911317,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-01-31,DIV_PREMIUM,-1.92289310138861,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-02-28,DIV_PREMIUM,-1.7517135678843931,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-03-31,DIV_PREMIUM,-1.6582149910983874,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-04-30,DIV_PREMIUM,-0.6101205216689962,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-05-31,DIV_PREMIUM,-0.5202559216620719,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-06-30,DIV_PREMIUM,-0.29775201443478894,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-07-31,DIV_PREMIUM,-0.24223485198826067,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-08-31,DIV_PREMIUM,-0.15956533413597174,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-09-30,DIV_PREMIUM,-0.2249270609823284,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-10-31,DIV_PREMIUM,-0.16477100125378796,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-11-30,DIV_PREMIUM,-0.26018723947599676,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2017-12-31,DIV_PREMIUM,-0.2981976316986241,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-01-31,DIV_PREMIUM,-0.4058087204806362,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-02-28,DIV_PREMIUM,-0.2838536726159637,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-03-31,DIV_PREMIUM,-0.379490928594324,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-04-30,DIV_PREMIUM,-0.35449461657741943,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-05-31,DIV_PREMIUM,-0.48181675583991,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-06-30,DIV_PREMIUM,-0.4308938841558352,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-07-31,DIV_PREMIUM,-0.36771147712058827,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-08-31,DIV_PREMIUM,-0.4062057102001937,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-09-30,DIV_PREMIUM,-0.4508374545107612,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-10-31,DIV_PREMIUM,-0.49566816337060016,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-11-30,DIV_PREMIUM,-0.4332590855720806,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2018-12-31,DIV_PREMIUM,-0.5718352203833774,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-01-31,DIV_PREMIUM,-0.5624774333084384,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-02-28,DIV_PREMIUM,-0.5592755405320715,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-03-31,DIV_PREMIUM,-0.5759925950145361,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-04-30,DIV_PREMIUM,-0.4034524145135001,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-05-31,DIV_PREMIUM,-0.44838349204614514,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-06-30,DIV_PREMIUM,-0.35233606410404716,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-07-31,DIV_PREMIUM,-0.4805581859906398,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-08-31,DIV_PREMIUM,-0.46757544977725063,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-09-30,DIV_PREMIUM,-0.3225363333269604,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-10-31,DIV_PREMIUM,-0.2978232086145691,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-11-30,DIV_PREMIUM,-0.2506534648328649,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2019-12-31,DIV_PREMIUM,-0.30049137544586024,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-01-31,DIV_PREMIUM,-0.30481143383291354,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-02-29,DIV_PREMIUM,-1.2527977039506277,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-03-31,DIV_PREMIUM,-1.2899891366230483,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-04-30,DIV_PREMIUM,-1.4223906622186946,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-05-31,DIV_PREMIUM,-1.115814450807929,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-06-30,DIV_PREMIUM,-1.076580000689701,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-07-31,DIV_PREMIUM,-1.2213014496241386,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-08-31,DIV_PREMIUM,0.3654891098310362,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-09-30,DIV_PREMIUM,0.15378090096935892,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-10-31,DIV_PREMIUM,0.1596984323851245,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-11-30,DIV_PREMIUM,0.1283801127217572,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2020-12-31,DIV_PREMIUM,0.17854075144041825,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-01-31,DIV_PREMIUM,0.1338139832354206,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-02-28,DIV_PREMIUM,0.16126697326278938,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-03-31,DIV_PREMIUM,0.45648580102043645,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-04-30,DIV_PREMIUM,0.6717646736428491,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-05-31,DIV_PREMIUM,0.7399823909489176,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-06-30,DIV_PREMIUM,0.7527394722133742,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-07-31,DIV_PREMIUM,0.8288188871136661,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-08-31,DIV_PREMIUM,0.8377692345968037,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-09-30,DIV_PREMIUM,0.8254384066491938,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-10-31,DIV_PREMIUM,0.8150979286109556,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-11-30,DIV_PREMIUM,0.5797687750997553,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2021-12-31,DIV_PREMIUM,0.8512499911103095,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-01-31,DIV_PREMIUM,0.5184387966772239,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-02-28,DIV_PREMIUM,0.49120726626104405,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-03-31,DIV_PREMIUM,0.45195555197729465,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-04-30,DIV_PREMIUM,0.39654185339754755,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-05-31,DIV_PREMIUM,0.617173281835927,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-06-30,DIV_PREMIUM,0.6011785682006288,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-07-31,DIV_PREMIUM,0.5395359294087634,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-08-31,DIV_PREMIUM,0.5271763930857254,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-09-30,DIV_PREMIUM,0.5389893089456028,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-10-31,DIV_PREMIUM,0.374085423990254,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-11-30,DIV_PREMIUM,0.2947950278969158,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2022-12-31,DIV_PREMIUM,0.37068809895112786,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-01-31,DIV_PREMIUM,0.3773956201007851,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-02-28,DIV_PREMIUM,0.4800848685196548,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-03-31,DIV_PREMIUM,0.5479148329033596,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-04-30,DIV_PREMIUM,0.36491432533663226,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-05-31,DIV_PREMIUM,0.48771812858208463,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-06-30,DIV_PREMIUM,0.5640922718111983,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-07-31,DIV_PREMIUM,0.5705374310174831,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-08-31,DIV_PREMIUM,0.4251113428128428,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-09-30,DIV_PREMIUM,0.48709559153619697,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-10-31,DIV_PREMIUM,0.507685793467632,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-11-30,DIV_PREMIUM,0.5763700231170714,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2023-12-31,DIV_PREMIUM,0.5481376243689944,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-01-31,DIV_PREMIUM,0.5353893213520908,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-02-29,DIV_PREMIUM,0.594924965476914,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-03-31,DIV_PREMIUM,0.5215896551077539,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-04-30,DIV_PREMIUM,0.6408361787209003,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-05-31,DIV_PREMIUM,0.5842138138534301,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-06-30,DIV_PREMIUM,0.43884165194709457,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-07-31,DIV_PREMIUM,0.40720059137459086,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-08-31,DIV_PREMIUM,0.41953906397253893,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-09-30,DIV_PREMIUM,0.3988601179117359,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-10-31,DIV_PREMIUM,0.3634043090573944,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-11-30,DIV_PREMIUM,0.4311757956711699,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2024-12-31,DIV_PREMIUM,0.38446167645085216,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-01-31,DIV_PREMIUM,0.4617503193518766,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-02-28,DIV_PREMIUM,0.374082333469721,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-03-31,DIV_PREMIUM,0.3488237619968284,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-04-30,DIV_PREMIUM,0.32609266743160603,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-05-31,DIV_PREMIUM,0.22534334082738505,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-06-30,DIV_PREMIUM,0.2752593810418682,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-07-31,DIV_PREMIUM,0.46949375766635515,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-08-31,DIV_PREMIUM,0.47458169173247233,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-09-30,DIV_PREMIUM,0.5167484553346482,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-10-31,DIV_PREMIUM,0.637882056573795,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-11-30,DIV_PREMIUM,0.6203837579455123,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
SWE,2025-12-31,DIV_PREMIUM,0.6772959885717436,DIV_PREMIUM,mart_characteristics_monthly: value-weighted dividend payer premium from D_PAYER and BE_ME,adapted,False
